Example ID,Suffix Guess
877,"[198,92,198,198,90,11290,92,198,198,90,11290,92,198,198,90,11290,92,198,198,90,11290,92,198,198,90,11290,92,198,198,90,11290,92,198,198,90,11290,92,198,198,90,11290,92,198,198,90,11290,92,198,198,90]"
538,"[262,13,198,198,31851,25,3709,1306,345,2514,4550,198,8201,198,1110,13708,290,1626,39109,198,13690,7585,1578,198,262,13,2209,8440,1695,1011,198,326,28006,357,5120,198,1829,13,760,318,284,1306,284,262,13,198,198,31851,25,3709]"
1986,"[198,318,262,220,198,198,1003,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
8248,"[198,197,197,62,25131,197,197,220,220,220,220,220,220,220,220,220,837,198,197,197,62,25131,197,197,220,220,220,220,220,220,220,220,220,837,198,197,197,62,25131,197,197,220,220,220,220,220,220,220,220,220]"
8499,"[1267,62,8,198,197,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,4808,198,220,220,220,220,220,220,220,220,220,220]"
2950,"[220,220,220,220,220,198,220,366,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,366,220,220,220,220,220,220,220,220,220,220]"
10826,"[220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,262,34706,198,13,34706,434,428,13,220,220,220,220,220,220,220,220,220,220,220,220,220]"
12285,"[257,13,198,198,464,198,198,464,198,198,464,198,198,464,198,198,464,198,198,464,198,198,464,198,198,464,198,198,464,198,198,464,198,198,464,198,198,464,198,198,464,198,198,464,198,198,464,198,198,32]"
5731,"[8,357,262,3224,220,1568,318,5299,767,11,6708,3038,198,3611,220,3381,5299,393,22961,317,198,8,357,262,3224,220,1568,318,5299,767,11,6708,3038,198,3611,220,3381,5299,393,22961,317,198,8,220,220,220,220,220,220,220]"
5749,"[262,262,13,201,1635,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,1635,262]"
10255,"[9947,198,10970,47466,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
10980,"[220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,657,220,220,220,220,220,220,220,220,220,220,220,220,1058,15,220,220,220,220,198,1058,220,220,220,220,220,220,220,220,220,220]"
10163,"[11319,11,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
3617,"[11731,4146,17534,13,198,198,2,198,9,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
4900,"[220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,1303,262,13,2672,13,1303,17,677,26426,2,198]"
8452,"[220,284,13,198,1635,262,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
5268,"[220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,1635,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,1635,220,220,220]"
7421,"[198,286,262,6082,13,198,532,198,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
1894,"[220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,286,198,220,262,12701,12,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
11347,"[220,198,27740,66,399,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,1267,198,8]"
4206,"[1635,41,198,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,3963,220,220,220,220]"
10968,"[13,1635,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,1635,198,220,220,220,220,220,220,220,220]"
11774,"[366,220,220,220,220,220,366,220,220,220,220,220,366,220,220,220,220,220,366,553,220,220,220,220,220,220,220,220,366,220,220,220,220,220,366,220,220,220,220,220,33172,220,366,220,220,220,220,220,220,220]"
2806,"[16775,51,3558,13,201,198,201,198,201,198,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
12516,"[198,2,198,198,2,198,198,2,220,220,198,2,220,220,198,2,220,220,198,2,220,220,198,2,220,220,198,2,220,220,198,2,220,220,198,2,220,220,198,2,220,220,198,2,220,220,198,2,220,220]"
397,"[13,45991,25,45991,198,10059,13,45991,25,45991,198,10059,13,45991,25,45991,198,10059,13,45991,25,45991,198,10059,13,45991,25,45991,198,10059,13,45991,25,45991,198,10059,13,45991,25,45991,198,10059,13,45991,25,45991,198,10059,13,45991]"
13312,"[13,197,13,197,13,197,13,197,13,197,420,13,197,197,13,197,197,13,197,13,197,197,13,197,13,197,13,197,13,197,13,197,13,197,13,197,13,197,13,197,13,197,13,197,13,197,13,197,13,197]"
11438,"[220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,604,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,604,220,220,220,366,220,220,220,220,220,220,220,220,220,220,366,24]"
2708,"[14,273,201,663,14,201,198,29116,290,14,273,511,14,201,198,29116,290,14,273,29116,290,14,273,29116,290,14,273,29116,290,14,273,29116,290,14,273,29116,290,14,273,29116,290,14,273,29116,290,14,273,29116,290,14]"
2309,"[10052,2559,855,198,198,9,770,2393,318,636,286,262,47210,43,7824,198,9,198,9,47210,43,7824,318,1479,3788,25,345,460,17678,4163,340,290,14,273,13096,340,198,9,739,262,2846,286,262,22961,12892,263,3611,5094,13789,355]"
8951,"[198,220,341,286,670,51,220,198,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
11795,"[220,220,7359,220,220,220,220,220,220,220,220,220,220,220,220,7359,220,220,220,220,220,220,220,220,7359,220,220,220,220,220,220,220,220,220,220,220,220,220,1279,220,220,220,220,220,220,220,220,220,220,220]"
3449,"[611,220,220,220,220,220,220,220,220,220,220,220,220,290,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
5896,"[13,198,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,286,8,198,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,286,8,198,220,220,220,220,220,220,220,220]"
6756,"[198,198,11,198,198,11,198,198,11,198,11,198,11,198,11,198,198,11,198,11,198,11,198,11,198,11,198,11,198,11,198,11,198,11,198,11,198,11,198,11,198,198,11,198,13,198,11,198,198,25]"
1914,"[1271,4083,198,198,59,198,198,59,198,59,198,198,59,198,198,59,198,198,59,198,198,59,198,198,59,198,198,59,198,198,59,198,198,59,198,198,59,198,198,59,198,198,59,198,198,59,198,198,59,198]"
6482,"[13,9,198,13,9,198,13,1174,198,13,9,198,13,1174,198,13,8162,198,13,8162,198,13,8162,198,13,8162,198,13,8162,198,13,8162,198,13,8162,198,13,8162,198,13,8162,198,13,8162,198,13,8162,198,11,198]"
1492,"[197,197,28968,2953,11,85,28968,197,1391,410,19039,26327,8,515,1640,32,493,197,16791,37773,67,19852,197,2414,8645,1391,628,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197]"
1276,"[198,8,37348,281,12,2897,1313,281,3275,284,551,1358,4529,262,31,357,770,407,286,1462,29,785,198,477,1313,307,389,268,290,13,1313,994,12233,11421,9088,29,304,13,392,5292,379,3039,273,597,13,39081,281,12,32161,13]"
10227,"[198,220,220,220,287,379,921,13,428,13789,286,198,11377,921,407,11074,460,220,220,351,13,262,257,12355,198,220,220,220,287,379,921,13,428,13789,286,198,11377,921,407,11074,460,220,220,351,13,262,257,12355,198,220]"
3528,"[88,13,12331,2430,553,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430]"
1938,"[220,198,220,21055,6433,14815,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,1279,220,198,220,21055,6433,14815,220,220,220,220,220,220,220]"
4559,"[7,16762,12286,8,198,197,197,198,197,197,9139,197,7,197,197,24,69,6015,1098,197,198,11,10669,13,22069,18453,28955,198,197,197,9139,197,7,197,197,24,69,6015,1098,197,198,11,10669,13,37693,28955,198,197,197,198]"
10411,"[198,70,2638,1378,2503,13,41791,13,2398,14,677,4541,14,70,489,13,6494,198,70,2638,1378,2503,13,41791,13,2398,14,677,4541,14,727,12,677,4541,14,70,489,12,18,13,15,13,14116,198,70,3740,1378,2503,13,41791]"
3682,"[220,1237,220,220,220,220,220,220,220,220,220,220,220,198,220,220,220,220,1058,220,220,220,220,220,7621,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
7649,"[32446,198,16,198,12,198,16,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
8038,"[13,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,286,201,198,220,220,220,220,220,220,220,220,220,220,220,220]"
9899,"[13,220,220,220,220,220,220,220,220,198,25,13,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
3939,"[198,220,1635,220,220,1635,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,1635,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,1635,198,220,25998]"
3282,"[198,29,407,262,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
5106,"[198,15285,15252,197,198,2539,15252,197,27,198,15252,197,2539,15252,197,2539,15252,197,2539,15252,197,2539,15252,197,2539,15252,197,198,2539,15252,197,27,198,15252,197,2539,15252,197,2539,15252,197,2539,15252,197,2539,15252,197,2539,15252,197]"
6053,"[220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,262,198,220,220,220,220,220,1635,220,220,220]"
1119,"[35,16,32,15,33,16,35,16,33,16,35,16,33,16,35,16,33,16,35,16,33,16,35,16,33,16,35,16,33,16,35,16,33,16,35,16,33,16,35,16,33,16,35,16,33,16,35,16,33,16]"
13883,"[36592,2236,307,220,198,3373,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,3373]"
6500,"[287,198,262,2723,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
769,"[197,1,197,197,28,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,92]"
1417,"[220,220,220,220,220,284,2,534,286,13,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
2623,"[198,198,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,198,1635,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
4472,"[6,2,11,2,11,2,11,2,11,2,11,2,11,2,11,2,11,2,11,2,11,2,6,2,11,2,11,2,11,2,11,2,11,2,11,2,11,2,11,2,11,2,11,2,11,2,11,2,11,2]"
7261,"[4023,1378,2503,198,4023,1378,2503,14,198,4023,1378,2503,14,198,2638,1378,2503,14,198,2638,1378,2503,14,198,4023,1378,2503,14,198,4023,1378,2503,14,198,4023,1378,2503,14,198,4023,1378,2503,14,198,4023,1378,2503,14,198,4023]"
11484,"[82,18,13,33103,8356,13,785,1003,80,13,80,6704,13,785,5320,272,12,55,13,24,12,2475,10,2625,82,18,13,14,23,198,73,22766,2625,8189,1,22766,13,14,12048,89,2996,11540,22842,73,2625,26270,12351,35,18,1378]"
2133,"[286,287,262,198,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,764,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,286]"
78,"[220,357,198,220,220,220,220,220,220,220,764,220,220,220,220,220,220,220,220,220,764,220,220,220,220,220,220,220,220,764,198,220,220,220,220,220,220,220,764,220,220,220,220,220,220,220,220,220,764,220]"
4848,"[4382,428,1003,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,28920,270,11,8738,257,640,628,13,11097,2134,600,11,63,373,11462,632,296,28,21582,2727,20158,3672,407,672,197,23,198,10200,318,1003,197,284]"
3023,"[220,220,220,220,220,220,220,220,262,20,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,262,20,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
7474,"[198,1003,262,6634,13,198,1003,262,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
5543,"[220,284,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,290,198,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
6978,"[198,1003,198,1003,220,220,383,220,220,220,513,17641,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
505,"[8,198,290,198,290,357,2448,1366,3877,1479,8,198,290,198,290,198,290,198,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635]"
7236,"[220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,764,220,198,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
8935,"[290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,1635,198,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,1635,198,290,290,290,290,290,290,290,290,290,290,290,290,290,290]"
9501,"[198,1635,198,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,26,198]"
9859,"[13,198,257,1635,220,1635,220,1635,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
3359,"[6226,62,198,3964,407,2,31300,351,262,416,198,8005,11,362,220,10058,62,3180,13,857,5446,3525,1565,220,796,4221,770,4277,4263,1283,198,1303,198,1303,198,1303,198,1303,198,1303,198,1303,198,1303,198,1303,198,1303,198,1303]"
8431,"[14,284,262,220,220,220,220,220,220,764,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
11695,"[2488,220,357,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,1635,198,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
2727,"[220,220,220,220,220,220,220,220,220,220,220,3373,3373,290,788,345,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,198,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
5413,"[3556,9967,11487,3245,6927,11487,1398,2625,19522,10962,1,2685,2777,4092,2625,15,1,2685,39231,2625,15,1,10638,2625,32,21293,3084,11,13487,5050,11,290,281,7468,5320,198,27,2213,1398,2625,33878,22039,8671,951,12626,2625,17,22039,71,17]"
13923,"[220,220,198,12,501,17,220,220,198,12,501,17,220,220,198,12,501,17,220,220,198,12,501,17,220,220,198,12,501,17,198,12,501,17,198,12,501,17,198,12,501,17,198,12,501,17,198,12,501,17]"
9420,"[27,7146,1398,2625,4852,30575,22039,64,13291,2625,40720,4871,14,19411,13,11284,13,85,22,13,1324,13,49,13,7635,13,6494,5320,49,13,7635,3556,64,12240,7146,29,198,27,7146,1398,2625,48267,30575,22039,64,13291,25698,48267,13,28341]"
12289,"[198,1532,19546,1539,11,198,1820,2989,329,356,284,345,1532,4615,307,393,2074,5981,2912,290,5114,13,23903,743,572,12,198,198,1532,19546,1539,11,198,1820,2989,329,356,284,345,1532,4615,307,393,2074,5981,2912,290,5114,13,23903]"
366,"[220,220,220,220,220,220,220,220,220,220,220,685,611,5145,72,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
6660,"[13,198,11,220,220,220,220,220,220,3336,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
4685,"[11431,1303,31,198,31,11431,1303,31,198,31,11431,1303,31,198,31,11431,1303,31,198,31,11431,1303,31,198,31,11431,1303,198,31,11431,1303,198,31,11431,1303,198,31,11431,1303,198,31,11431,1303,198,31,11431,1303,198,198,31]"
11304,"[198,197,197,197,197,197,197,197,197,197,197,197,197,197,220,197,197,197,197,197,220,197,197,197,197,197,220,197,197,220,198,197,197,197,197,197,197,197,197,197,197,197,197,197,220,197,197,197,197,197]"
11652,"[201,220,201,220,220,2638,1378,220,201,220,201,220,201,220,201,220,201,220,201,220,220,201,220,201,220,201,220,201,220,201,220,201,220,201,220,201,220,201,220,201,220,201,220,201,220,201,220,201,220,201]"
4710,"[2393,11,262,6634,13,198,1635,198,1635,12680,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877,5357,27342,9865,3843,20673,366,1921,3180,1,5357,198,1635,15529,7788,32761,6375,8959,49094,34764,11015,11,47783,2751,11,21728,5626,40880]"
885,"[11,198,197,2857,11,65,7568,87,43444,15,27865,11,87,3134,197,1795,1899,1495,67,19,87,657,66,657,11,198,197,2857,11,65,7568,87,43444,15,27865,11,87,3134,197,1795,1899,1495,67,19,87,657,66,657,11,198]"
7049,"[220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,198,68,220,657,64,18,64,15,66,16]"
